# "agency"="noaa"
# "unit"="meters"
# "datum"="NAVD"
# "station_id"="9414290"
# "item"="elev"
# "timezone"="LST"
# "source"="http://tidesandcurrents.noaa.gov/"
Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2019-10-22 20:18,1.178,0.022,0,0,0,0,v
2019-10-22 20:24,1.145,0.022,0,0,0,0,v
2019-10-22 20:30,1.105,0.025,0,0,0,0,v
2019-10-22 20:36,1.066,0.029,0,0,0,0,v
2019-10-22 20:42,1.037,0.026,0,0,0,0,v
2019-10-22 20:48,0.991,0.025,0,0,0,0,v
2019-10-22 20:54,0.956,0.026,0,0,0,0,v
2019-10-22 21:00,0.905,0.030,0,0,0,0,v
2019-10-22 21:06,0.859,0.025,0,0,0,0,v
2019-10-22 21:12,0.813,0.027,0,0,0,0,v
2019-10-22 21:18,0.778,0.026,0,0,0,0,v
2019-10-22 21:24,0.738,0.028,0,0,0,0,v
2019-10-22 21:30,0.698,0.023,0,0,0,0,v
2019-10-22 21:36,0.666,0.026,0,0,0,0,v
2019-10-22 21:42,0.619,0.024,0,0,0,0,v
2019-10-22 21:48,0.575,0.023,0,0,0,0,v
2019-10-22 21:54,0.533,0.023,0,0,0,0,v
2019-10-22 22:00,0.505,0.023,0,0,0,0,v
2019-10-22 22:06,0.480,0.024,0,0,0,0,v
2019-10-22 22:12,0.455,0.028,0,0,0,0,v
2019-10-22 22:18,0.420,0.025,0,0,0,0,v
2019-10-22 22:24,0.394,0.026,0,0,0,0,v
2019-10-22 22:30,0.376,0.029,0,0,0,0,v
2019-10-22 22:36,0.351,0.027,0,0,0,0,v
2019-10-22 22:42,0.310,0.032,0,0,0,0,v
2019-10-22 22:48,0.276,0.026,0,0,0,0,v
2019-10-22 22:54,0.249,0.031,0,0,0,0,v
2019-10-22 23:00,0.218,0.029,0,0,0,0,v
2019-10-22 23:06,0.197,0.026,0,0,0,0,v
2019-10-22 23:12,0.169,0.030,0,0,0,0,v
2019-10-22 23:18,0.142,0.027,0,0,0,0,v
2019-10-22 23:24,0.121,0.024,0,0,0,0,v
2019-10-22 23:30,0.101,0.030,0,0,0,0,v
2019-10-22 23:36,0.088,0.029,0,0,0,0,v
2019-10-22 23:42,0.078,0.028,0,0,0,0,v
2019-10-22 23:48,0.069,0.031,0,0,0,0,v
2019-10-22 23:54,0.059,0.029,0,0,0,0,v
2019-10-23 00:00,0.051,0.025,0,0,0,0,v
2019-10-23 00:06,0.034,0.036,0,0,0,0,v
2019-10-23 00:12,0.015,0.028,0,0,0,0,v
2019-10-23 00:18,-0.004,0.026,0,0,0,0,v
2019-10-23 00:24,-0.014,0.023,0,0,0,0,v
2019-10-23 00:30,-0.009,0.020,0,0,0,0,v
2019-10-23 00:36,-0.005,0.021,0,0,0,0,v
2019-10-23 00:42,-0.001,0.021,0,0,0,0,v
2019-10-23 00:48,0.003,0.014,0,0,0,0,v
2019-10-23 00:54,0.022,0.017,0,0,0,0,v
2019-10-23 01:00,0.017,0.022,0,0,0,0,v
2019-10-23 01:06,0.020,0.016,0,0,0,0,v
2019-10-23 01:12,0.024,0.019,0,0,0,0,v
2019-10-23 01:18,0.027,0.016,0,0,0,0,v
2019-10-23 01:24,0.036,0.015,0,0,0,0,v
2019-10-23 01:30,0.045,0.016,0,0,0,0,v
2019-10-23 01:36,0.058,0.018,0,0,0,0,v
2019-10-23 01:42,0.070,0.019,0,0,0,0,v
2019-10-23 01:48,0.083,0.023,0,0,0,0,v
2019-10-23 01:54,0.108,0.023,0,0,0,0,v
2019-10-23 02:00,0.134,0.022,0,0,0,0,v
2019-10-23 02:06,0.156,0.022,0,0,0,0,v
2019-10-23 02:12,0.174,0.023,0,0,0,0,v
2019-10-23 02:18,0.199,0.022,0,0,0,0,v
2019-10-23 02:24,0.225,0.021,0,0,0,0,v
2019-10-23 02:30,0.242,0.020,0,0,0,0,v
2019-10-23 02:36,0.257,0.016,0,0,0,0,v
2019-10-23 02:42,0.281,0.020,0,0,0,0,v
2019-10-23 02:48,0.307,0.020,0,0,0,0,v
2019-10-23 02:54,0.337,0.019,0,0,0,0,v
2019-10-23 03:00,0.355,0.017,0,0,0,0,v
2019-10-23 03:06,0.390,0.019,0,0,0,0,v
2019-10-23 03:12,0.424,0.022,0,0,0,0,v
2019-10-23 03:18,0.457,0.019,0,0,0,0,v
2019-10-23 03:24,0.490,0.024,0,0,0,0,v
2019-10-23 03:30,0.526,0.022,0,0,0,0,v
2019-10-23 03:36,0.552,0.018,0,0,0,0,v
2019-10-23 03:42,0.571,0.024,0,0,0,0,v
2019-10-23 03:48,0.611,0.030,0,0,0,0,v
2019-10-23 03:54,0.649,0.021,0,0,0,0,v
2019-10-23 04:00,0.678,0.023,0,0,0,0,v
2019-10-23 04:06,0.710,0.024,0,0,0,0,v
2019-10-23 04:12,0.754,0.027,0,0,0,0,v
2019-10-23 04:18,0.799,0.026,0,0,0,0,v
2019-10-23 04:24,0.826,0.023,0,0,0,0,v
2019-10-23 04:30,0.854,0.022,0,0,0,0,v
2019-10-23 04:36,0.884,0.022,0,0,0,0,v
2019-10-23 04:42,0.909,0.020,0,0,0,0,v
2019-10-23 04:48,0.943,0.027,0,0,0,0,v
2019-10-23 04:54,0.983,0.024,0,0,0,0,v
2019-10-23 05:00,1.010,0.022,0,0,0,0,v
2019-10-23 05:06,1.033,0.023,0,0,0,0,v
2019-10-23 05:12,1.067,0.025,0,0,0,0,v
2019-10-23 05:18,1.102,0.024,0,0,0,0,v
2019-10-23 05:24,1.126,0.025,0,0,0,0,v
2019-10-23 05:30,1.149,0.029,0,0,0,0,v
2019-10-23 05:36,1.184,0.029,0,0,0,0,v
2019-10-23 05:42,1.207,0.031,0,0,0,0,v
2019-10-23 05:48,1.249,0.019,0,0,0,0,v
2019-10-23 05:54,1.269,0.028,0,0,0,0,v
2019-10-23 06:00,1.290,0.028,0,0,0,0,v
2019-10-23 06:06,1.308,0.022,0,0,0,0,v
2019-10-23 06:12,1.334,0.023,0,0,0,0,v
2019-10-23 06:18,1.350,0.022,0,0,0,0,v
2019-10-23 06:24,1.361,0.028,0,0,0,0,v
2019-10-23 06:30,1.393,0.027,0,0,0,0,v
2019-10-23 06:36,1.416,0.024,0,0,0,0,v
2019-10-23 06:42,1.446,0.025,0,0,0,0,v
2019-10-23 06:48,1.477,0.021,0,0,0,0,v
2019-10-23 06:54,1.488,0.022,0,0,0,0,v
2019-10-23 07:00,1.497,0.024,0,0,0,0,v
2019-10-23 07:06,1.514,0.025,0,0,0,0,v
2019-10-23 07:12,1.533,0.022,0,0,0,0,v
2019-10-23 07:18,1.543,0.023,0,0,0,0,v
2019-10-23 07:24,1.555,0.022,0,0,0,0,v
2019-10-23 07:30,1.553,0.018,0,0,0,0,v
2019-10-23 07:36,1.555,0.021,0,0,0,0,v
2019-10-23 07:42,1.568,0.021,0,0,0,0,v
2019-10-23 07:48,1.583,0.020,0,0,0,0,v
2019-10-23 07:54,1.584,0.022,0,0,0,0,v
2019-10-23 08:00,1.586,0.024,0,0,0,0,v
2019-10-23 08:06,1.589,0.023,0,0,0,0,v
2019-10-23 08:12,1.585,0.022,0,0,0,0,v
2019-10-23 08:18,1.573,0.020,0,0,0,0,v
2019-10-23 08:24,1.567,0.022,0,0,0,0,v
2019-10-23 08:30,1.559,0.016,0,0,0,0,v
2019-10-23 08:36,1.552,0.021,0,0,0,0,v
2019-10-23 08:42,1.555,0.025,0,0,0,0,v
2019-10-23 08:48,1.552,0.023,0,0,0,0,v
2019-10-23 08:54,1.537,0.026,0,0,0,0,v
2019-10-23 09:00,1.534,0.025,0,0,0,0,v
2019-10-23 09:06,1.523,0.025,0,0,0,0,v
2019-10-23 09:12,1.498,0.024,0,0,0,0,v
2019-10-23 09:18,1.492,0.023,0,0,0,0,v
2019-10-23 09:24,1.480,0.026,0,0,0,0,v
2019-10-23 09:30,1.465,0.029,0,0,0,0,v
2019-10-23 09:36,1.441,0.022,0,0,0,0,v
2019-10-23 09:42,1.420,0.021,0,0,0,0,v
2019-10-23 09:48,1.384,0.023,0,0,0,0,v
2019-10-23 09:54,1.357,0.026,0,0,0,0,v
2019-10-23 10:00,1.335,0.024,0,0,0,0,v
2019-10-23 10:06,1.319,0.021,0,0,0,0,v
2019-10-23 10:12,1.291,0.025,0,0,0,0,v
2019-10-23 10:18,1.272,0.022,0,0,0,0,v
2019-10-23 10:24,1.258,0.022,0,0,0,0,v
2019-10-23 10:30,1.229,0.027,0,0,0,0,v
2019-10-23 10:36,1.215,0.027,0,0,0,0,v
2019-10-23 10:42,1.186,0.024,0,0,0,0,v
2019-10-23 10:48,1.167,0.026,0,0,0,0,v
2019-10-23 10:54,1.136,0.026,0,0,0,0,v
2019-10-23 11:00,1.117,0.027,0,0,0,0,v
2019-10-23 11:06,1.088,0.021,0,0,0,0,v
2019-10-23 11:12,1.065,0.027,0,0,0,0,v
2019-10-23 11:18,1.041,0.024,0,0,0,0,v
2019-10-23 11:24,1.019,0.026,0,0,0,0,v
2019-10-23 11:30,0.987,0.030,0,0,0,0,v
2019-10-23 11:36,0.972,0.026,0,0,0,0,v
2019-10-23 11:42,0.950,0.027,0,0,0,0,v
2019-10-23 11:48,0.917,0.028,0,0,0,0,v
2019-10-23 11:54,0.890,0.024,0,0,0,0,v
2019-10-23 12:00,0.869,0.027,0,0,0,0,v
2019-10-23 12:06,0.859,0.027,0,0,0,0,v
2019-10-23 12:12,0.844,0.025,0,0,0,0,v
2019-10-23 12:18,0.829,0.021,0,0,0,0,v
2019-10-23 12:24,0.819,0.025,0,0,0,0,v
2019-10-23 12:30,0.797,0.023,0,0,0,0,v
2019-10-23 12:36,0.790,0.024,0,0,0,0,v
2019-10-23 12:42,0.780,0.027,0,0,0,0,v
2019-10-23 12:48,0.774,0.022,0,0,0,0,v
2019-10-23 12:54,0.772,0.023,0,0,0,0,v
2019-10-23 13:00,0.768,0.024,0,0,0,0,v
2019-10-23 13:06,0.773,0.022,0,0,0,0,v
2019-10-23 13:12,0.768,0.023,0,0,0,0,v
2019-10-23 13:18,0.757,0.022,0,0,0,0,v
2019-10-23 13:24,0.744,0.025,0,0,0,0,v
2019-10-23 13:30,0.744,0.022,0,0,0,0,v
2019-10-23 13:36,0.747,0.022,0,0,0,0,v
2019-10-23 13:42,0.757,0.024,0,0,0,0,v
2019-10-23 13:48,0.775,0.023,0,0,0,0,v
2019-10-23 13:54,0.780,0.024,0,0,0,0,v
2019-10-23 14:00,0.787,0.024,0,0,0,0,v
2019-10-23 14:06,0.802,0.019,0,0,0,0,v
2019-10-23 14:12,0.812,0.023,0,0,0,0,v
2019-10-23 14:18,0.827,0.024,0,0,0,0,v
2019-10-23 14:24,0.840,0.027,0,0,0,0,v
2019-10-23 14:30,0.860,0.028,0,0,0,0,v
2019-10-23 14:36,0.872,0.023,0,0,0,0,v
2019-10-23 14:42,0.889,0.026,0,0,0,0,v
2019-10-23 14:48,0.908,0.024,0,0,0,0,v
2019-10-23 14:54,0.933,0.025,0,0,0,0,v
2019-10-23 15:00,0.952,0.025,0,0,0,0,v
2019-10-23 15:06,0.967,0.021,0,0,0,0,v
2019-10-23 15:12,0.984,0.022,0,0,0,0,v
2019-10-23 15:18,1.004,0.022,0,0,0,0,v
2019-10-23 15:24,1.026,0.020,0,0,0,0,v
2019-10-23 15:30,1.038,0.021,0,0,0,0,v
2019-10-23 15:36,1.063,0.023,0,0,0,0,v
2019-10-23 15:42,1.086,0.019,0,0,0,0,v
2019-10-23 15:48,1.098,0.029,0,0,0,0,v
2019-10-23 15:54,1.113,0.024,0,0,0,0,v
2019-10-23 16:00,1.133,0.019,0,0,0,0,v
2019-10-23 16:06,1.162,0.032,0,0,0,0,v
2019-10-23 16:12,1.191,0.027,0,0,0,0,v
2019-10-23 16:18,1.227,0.030,0,0,0,0,v
2019-10-23 16:24,1.264,0.024,0,0,0,0,v
2019-10-23 16:30,1.285,0.024,0,0,0,0,v
2019-10-23 16:36,1.306,0.022,0,0,0,0,v
2019-10-23 16:42,1.326,0.023,0,0,0,0,v
2019-10-23 16:48,1.353,0.021,0,0,0,0,v
2019-10-23 16:54,1.363,0.020,0,0,0,0,v
2019-10-23 17:00,1.379,0.023,0,0,0,0,v
2019-10-23 17:06,1.404,0.021,0,0,0,0,v
2019-10-23 17:12,1.425,0.021,0,0,0,0,v
2019-10-23 17:18,1.447,0.022,0,0,0,0,v
2019-10-23 17:24,1.478,0.018,0,0,0,0,v
2019-10-23 17:30,1.491,0.025,0,0,0,0,v
2019-10-23 17:36,1.517,0.029,0,0,0,0,v
2019-10-23 17:42,1.544,0.020,0,0,0,0,v
2019-10-23 17:48,1.560,0.021,0,0,0,0,v
2019-10-23 17:54,1.565,0.021,0,0,0,0,v
2019-10-23 18:00,1.575,0.024,0,0,0,0,v
2019-10-23 18:06,1.592,0.021,0,0,0,0,v
2019-10-23 18:12,1.599,0.020,0,0,0,0,v
2019-10-23 18:18,1.624,0.027,0,0,0,0,v
2019-10-23 18:24,1.645,0.022,0,0,0,0,v
2019-10-23 18:30,1.660,0.022,0,0,0,0,v
2019-10-23 18:36,1.676,0.022,0,0,0,0,v
2019-10-23 18:42,1.684,0.021,0,0,0,0,v
2019-10-23 18:48,1.683,0.026,0,0,0,0,v
2019-10-23 18:54,1.680,0.024,0,0,0,0,v
2019-10-23 19:00,1.687,0.029,0,0,0,0,v
2019-10-23 19:06,1.690,0.026,0,0,0,0,v
2019-10-23 19:12,1.682,0.023,0,0,0,0,v
2019-10-23 19:18,1.682,0.021,0,0,0,0,v
2019-10-23 19:24,1.679,0.025,0,0,0,0,v
2019-10-23 19:30,1.668,0.024,0,0,0,0,v
2019-10-23 19:36,1.665,0.023,0,0,0,0,v
2019-10-23 19:42,1.667,0.023,0,0,0,0,v
2019-10-23 19:48,1.654,0.028,0,0,0,0,v
2019-10-23 19:54,1.648,0.021,0,0,0,0,v
2019-10-23 20:00,1.641,0.024,0,0,0,0,v
2019-10-23 20:06,1.623,0.023,0,0,0,0,v
2019-10-23 20:12,1.595,0.020,0,0,0,0,v
2019-10-23 20:18,1.580,0.020,0,0,0,0,v
2019-10-23 20:24,1.565,0.021,0,0,0,0,v
2019-10-23 20:30,1.534,0.023,0,0,0,0,v
2019-10-23 20:36,1.522,0.023,0,0,0,0,v
2019-10-23 20:42,1.497,0.026,0,0,0,0,v
2019-10-23 20:48,1.463,0.023,0,0,0,0,v
2019-10-23 20:54,1.430,0.025,0,0,0,0,v
2019-10-23 21:00,1.396,0.026,0,0,0,0,v
2019-10-23 21:06,1.369,0.024,0,0,0,0,v
2019-10-23 21:12,1.341,0.026,0,0,0,0,v
2019-10-23 21:18,1.317,0.029,0,0,0,0,v
2019-10-23 21:24,1.271,0.030,0,0,0,0,v
2019-10-23 21:30,1.228,0.033,0,0,0,0,v
2019-10-23 21:36,1.179,0.028,0,0,0,0,v
2019-10-23 21:42,1.130,0.030,0,0,0,0,v
2019-10-23 21:48,1.087,0.023,0,0,0,0,v
2019-10-23 21:54,1.039,0.025,0,0,0,0,v
2019-10-23 22:00,0.998,0.027,0,0,0,0,v
2019-10-23 22:06,0.959,0.022,0,0,0,0,v
2019-10-23 22:12,0.919,0.022,0,0,0,0,v
2019-10-23 22:18,0.875,0.028,0,0,0,0,v
2019-10-23 22:24,0.825,0.031,0,0,0,0,v
2019-10-23 22:30,0.774,0.025,0,0,0,0,v
2019-10-23 22:36,0.734,0.023,0,0,0,0,v
2019-10-23 22:42,0.696,0.021,0,0,0,0,v
2019-10-23 22:48,0.659,0.028,0,0,0,0,v
2019-10-23 22:54,0.625,0.025,0,0,0,0,v
2019-10-23 23:00,0.584,0.028,0,0,0,0,v
2019-10-23 23:06,0.542,0.025,0,0,0,0,v
2019-10-23 23:12,0.505,0.022,0,0,0,0,v
2019-10-23 23:18,0.467,0.022,0,0,0,0,v
2019-10-23 23:24,0.434,0.025,0,0,0,0,v
2019-10-23 23:30,0.407,0.026,0,0,0,0,v
2019-10-23 23:36,0.372,0.029,0,0,0,0,v
2019-10-23 23:42,0.352,0.021,0,0,0,0,v
2019-10-23 23:48,0.334,0.023,0,0,0,0,v
2019-10-23 23:54,0.296,0.030,0,0,0,0,v
2019-10-24 00:00,0.260,0.029,0,0,0,0,v
2019-10-24 00:06,0.227,0.028,0,0,0,0,v
2019-10-24 00:12,0.200,0.034,0,0,0,0,v
2019-10-24 00:18,0.172,0.027,0,0,0,0,v
2019-10-24 00:24,0.147,0.025,0,0,0,0,v
2019-10-24 00:30,0.129,0.026,0,0,0,0,v
2019-10-24 00:36,0.108,0.026,0,0,0,0,v
2019-10-24 00:42,0.100,0.024,0,0,0,0,v
2019-10-24 00:48,0.100,0.023,0,0,0,0,v
2019-10-24 00:54,0.088,0.022,0,0,0,0,v
2019-10-24 01:00,0.079,0.023,0,0,0,0,v
2019-10-24 01:06,0.063,0.022,0,0,0,0,v
2019-10-24 01:12,0.035,0.023,0,0,0,0,v
2019-10-24 01:18,0.032,0.023,0,0,0,0,v
2019-10-24 01:24,0.033,0.021,0,0,0,0,v
2019-10-24 01:30,0.030,0.020,0,0,0,0,v
2019-10-24 01:36,0.036,0.022,0,0,0,0,v
2019-10-24 01:42,0.034,0.020,0,0,0,0,v
2019-10-24 01:48,0.036,0.015,0,0,0,0,v
2019-10-24 01:54,0.043,0.023,0,0,0,0,v
2019-10-24 02:00,0.058,0.019,0,0,0,0,v
2019-10-24 02:06,0.061,0.019,0,0,0,0,v
2019-10-24 02:12,0.067,0.016,0,0,0,0,v
2019-10-24 02:18,0.080,0.018,0,0,0,0,v
2019-10-24 02:24,0.088,0.017,0,0,0,0,v
2019-10-24 02:30,0.095,0.017,0,0,0,0,v
2019-10-24 02:36,0.119,0.022,0,0,0,0,v
2019-10-24 02:42,0.141,0.022,0,0,0,0,v
2019-10-24 02:48,0.155,0.029,0,0,0,0,v
2019-10-24 02:54,0.180,0.020,0,0,0,0,v
2019-10-24 03:00,0.205,0.029,0,0,0,0,v
2019-10-24 03:06,0.233,0.021,0,0,0,0,v
2019-10-24 03:12,0.254,0.026,0,0,0,0,v
2019-10-24 03:18,0.274,0.021,0,0,0,0,v
2019-10-24 03:24,0.293,0.024,0,0,0,0,v
2019-10-24 03:30,0.317,0.024,0,0,0,0,v
2019-10-24 03:36,0.346,0.021,0,0,0,0,v
2019-10-24 03:42,0.369,0.017,0,0,0,0,v
2019-10-24 03:48,0.393,0.019,0,0,0,0,v
2019-10-24 03:54,0.428,0.023,0,0,0,0,v
2019-10-24 04:00,0.464,0.023,0,0,0,0,v
2019-10-24 04:06,0.506,0.026,0,0,0,0,v
2019-10-24 04:12,0.537,0.027,0,0,0,0,v
2019-10-24 04:18,0.575,0.025,0,0,0,0,v
2019-10-24 04:24,0.609,0.019,0,0,0,0,v
2019-10-24 04:30,0.640,0.023,0,0,0,0,v
2019-10-24 04:36,0.677,0.026,0,0,0,0,v
2019-10-24 04:42,0.719,0.024,0,0,0,0,v
2019-10-24 04:48,0.758,0.025,0,0,0,0,v
2019-10-24 04:54,0.789,0.024,0,0,0,0,v
2019-10-24 05:00,0.823,0.026,0,0,0,0,v
2019-10-24 05:06,0.859,0.020,0,0,0,0,v
2019-10-24 05:12,0.896,0.026,0,0,0,0,v
2019-10-24 05:18,0.927,0.019,0,0,0,0,v
2019-10-24 05:24,0.965,0.023,0,0,0,0,v
2019-10-24 05:30,1.001,0.028,0,0,0,0,v
2019-10-24 05:36,1.033,0.026,0,0,0,0,v
2019-10-24 05:42,1.066,0.020,0,0,0,0,v
2019-10-24 05:48,1.107,0.023,0,0,0,0,v
2019-10-24 05:54,1.138,0.021,0,0,0,0,v
2019-10-24 06:00,1.167,0.021,0,0,0,0,v
2019-10-24 06:06,1.201,0.021,0,0,0,0,v
2019-10-24 06:12,1.241,0.028,0,0,0,0,v
2019-10-24 06:18,1.274,0.023,0,0,0,0,v
2019-10-24 06:24,1.303,0.031,0,0,0,0,v
2019-10-24 06:30,1.349,0.030,0,0,0,0,v
2019-10-24 06:36,1.377,0.028,0,0,0,0,v
2019-10-24 06:42,1.400,0.027,0,0,0,0,v
2019-10-24 06:48,1.422,0.025,0,0,0,0,v
2019-10-24 06:54,1.440,0.026,0,0,0,0,v
2019-10-24 07:00,1.458,0.022,0,0,0,0,v
2019-10-24 07:06,1.492,0.022,0,0,0,0,v
2019-10-24 07:12,1.521,0.030,0,0,0,0,v
2019-10-24 07:18,1.543,0.029,0,0,0,0,v
2019-10-24 07:24,1.561,0.019,0,0,0,0,v
2019-10-24 07:30,1.579,0.026,0,0,0,0,v
2019-10-24 07:36,1.603,0.022,0,0,0,0,v
2019-10-24 07:42,1.619,0.024,0,0,0,0,v
2019-10-24 07:48,1.631,0.024,0,0,0,0,v
2019-10-24 07:54,1.645,0.025,0,0,0,0,v
2019-10-24 08:00,1.659,0.022,0,0,0,0,v
2019-10-24 08:06,1.665,0.024,0,0,0,0,v
2019-10-24 08:12,1.684,0.018,0,0,0,0,v
2019-10-24 08:18,1.694,0.023,0,0,0,0,v
2019-10-24 08:24,1.704,0.020,0,0,0,0,v
2019-10-24 08:30,1.711,0.018,0,0,0,0,v
2019-10-24 08:36,1.712,0.026,0,0,0,0,v
2019-10-24 08:42,1.704,0.019,0,0,0,0,v
2019-10-24 08:48,1.696,0.019,0,0,0,0,v
2019-10-24 08:54,1.689,0.020,0,0,0,0,v
2019-10-24 09:00,1.682,0.026,0,0,0,0,v
2019-10-24 09:06,1.669,0.019,0,0,0,0,v
2019-10-24 09:12,1.668,0.019,0,0,0,0,v
2019-10-24 09:18,1.658,0.016,0,0,0,0,v
2019-10-24 09:24,1.648,0.019,0,0,0,0,v
2019-10-24 09:30,1.629,0.021,0,0,0,0,v
2019-10-24 09:36,1.627,0.018,0,0,0,0,v
2019-10-24 09:42,1.606,0.015,0,0,0,0,v
2019-10-24 09:48,1.591,0.020,0,0,0,0,v
2019-10-24 09:54,1.582,0.022,0,0,0,0,v
2019-10-24 10:00,1.560,0.019,0,0,0,0,v
2019-10-24 10:06,1.535,0.022,0,0,0,0,v
2019-10-24 10:12,1.513,0.016,0,0,0,0,v
2019-10-24 10:18,1.490,0.015,0,0,0,0,v
2019-10-24 10:24,1.458,0.022,0,0,0,0,v
2019-10-24 10:30,1.427,0.022,0,0,0,0,v
2019-10-24 10:36,1.402,0.019,0,0,0,0,v
2019-10-24 10:42,1.366,0.030,0,0,0,0,v
2019-10-24 10:48,1.339,0.023,0,0,0,0,v
2019-10-24 10:54,1.312,0.026,0,0,0,0,v
2019-10-24 11:00,1.279,0.020,0,0,0,0,v
2019-10-24 11:06,1.239,0.025,0,0,0,0,v
2019-10-24 11:12,1.207,0.019,0,0,0,0,v
2019-10-24 11:18,1.171,0.020,0,0,0,0,v
2019-10-24 11:24,1.130,0.024,0,0,0,0,v
2019-10-24 11:30,1.086,0.024,0,0,0,0,v
2019-10-24 11:36,1.049,0.021,0,0,0,0,v
2019-10-24 11:42,1.014,0.023,0,0,0,0,v
2019-10-24 11:48,0.976,0.022,0,0,0,0,v
2019-10-24 11:54,0.940,0.020,0,0,0,0,v
2019-10-24 12:00,0.905,0.022,0,0,0,0,v
2019-10-24 12:06,0.864,0.022,0,0,0,0,v
2019-10-24 12:12,0.829,0.022,0,0,0,0,v
2019-10-24 12:18,0.813,0.020,0,0,0,0,v
2019-10-24 12:24,0.789,0.023,0,0,0,0,v
2019-10-24 12:30,0.758,0.022,0,0,0,0,v
2019-10-24 12:36,0.726,0.023,0,0,0,0,v
2019-10-24 12:42,0.706,0.024,0,0,0,0,v
2019-10-24 12:48,0.674,0.023,0,0,0,0,v
2019-10-24 12:54,0.656,0.017,0,0,0,0,v
2019-10-24 13:00,0.638,0.025,0,0,0,0,v
2019-10-24 13:06,0.618,0.023,0,0,0,0,v
2019-10-24 13:12,0.601,0.024,0,0,0,0,v
2019-10-24 13:18,0.584,0.022,0,0,0,0,v
2019-10-24 13:24,0.573,0.020,0,0,0,0,v
2019-10-24 13:30,0.577,0.025,0,0,0,0,v
2019-10-24 13:36,0.569,0.025,0,0,0,0,v
2019-10-24 13:42,0.559,0.026,0,0,0,0,v
2019-10-24 13:48,0.559,0.023,0,0,0,0,v
2019-10-24 13:54,0.536,0.024,0,0,0,0,v
2019-10-24 14:00,0.533,0.027,0,0,0,0,v
2019-10-24 14:06,0.527,0.020,0,0,0,0,v
2019-10-24 14:12,0.525,0.021,0,0,0,0,v
2019-10-24 14:18,0.526,0.026,0,0,0,0,v
2019-10-24 14:24,0.531,0.020,0,0,0,0,v
2019-10-24 14:30,0.527,0.022,0,0,0,0,v
2019-10-24 14:36,0.533,0.021,0,0,0,0,v
2019-10-24 14:42,0.544,0.031,0,0,0,0,v
2019-10-24 14:48,0.553,0.021,0,0,0,0,v
2019-10-24 14:54,0.566,0.023,0,0,0,0,v
2019-10-24 15:00,0.587,0.024,0,0,0,0,v
2019-10-24 15:06,0.604,0.023,0,0,0,0,v
2019-10-24 15:12,0.622,0.019,0,0,0,0,v
2019-10-24 15:18,0.639,0.017,0,0,0,0,v
2019-10-24 15:24,0.656,0.019,0,0,0,0,v
2019-10-24 15:30,0.677,0.017,0,0,0,0,v
2019-10-24 15:36,0.701,0.019,0,0,0,0,v
2019-10-24 15:42,0.720,0.015,0,0,0,0,v
2019-10-24 15:48,0.741,0.016,0,0,0,0,v
2019-10-24 15:54,0.772,0.023,0,0,0,0,v
2019-10-24 16:00,0.793,0.019,0,0,0,0,v
2019-10-24 16:06,0.818,0.022,0,0,0,0,v
2019-10-24 16:12,0.850,0.020,0,0,0,0,v
2019-10-24 16:18,0.872,0.017,0,0,0,0,v
2019-10-24 16:24,0.894,0.017,0,0,0,0,v
2019-10-24 16:30,0.926,0.018,0,0,0,0,v
2019-10-24 16:36,0.952,0.018,0,0,0,0,v
2019-10-24 16:42,0.987,0.021,0,0,0,0,v
2019-10-24 16:48,1.015,0.018,0,0,0,0,v
2019-10-24 16:54,1.041,0.016,0,0,0,0,v
2019-10-24 17:00,1.068,0.019,0,0,0,0,v
2019-10-24 17:06,1.106,0.019,0,0,0,0,v
2019-10-24 17:12,1.132,0.021,0,0,0,0,v
2019-10-24 17:18,1.159,0.021,0,0,0,0,v
2019-10-24 17:24,1.192,0.021,0,0,0,0,v
2019-10-24 17:30,1.218,0.020,0,0,0,0,v
2019-10-24 17:36,1.248,0.024,0,0,0,0,v
2019-10-24 17:42,1.272,0.017,0,0,0,0,v
2019-10-24 17:48,1.298,0.022,0,0,0,0,v
2019-10-24 17:54,1.322,0.019,0,0,0,0,v
2019-10-24 18:00,1.343,0.020,0,0,0,0,v
2019-10-24 18:06,1.363,0.019,0,0,0,0,v
2019-10-24 18:12,1.396,0.018,0,0,0,0,v
2019-10-24 18:18,1.416,0.020,0,0,0,0,v
2019-10-24 18:24,1.444,0.020,0,0,0,0,v
2019-10-24 18:30,1.469,0.018,0,0,0,0,v
2019-10-24 18:36,1.494,0.021,0,0,0,0,v
2019-10-24 18:42,1.519,0.020,0,0,0,0,v
2019-10-24 18:48,1.533,0.017,0,0,0,0,v
2019-10-24 18:54,1.552,0.022,0,0,0,0,v
2019-10-24 19:00,1.574,0.021,0,0,0,0,v
2019-10-24 19:06,1.584,0.014,0,0,0,0,v
2019-10-24 19:12,1.604,0.020,0,0,0,0,v
2019-10-24 19:18,1.625,0.015,0,0,0,0,v
2019-10-24 19:24,1.640,0.018,0,0,0,0,v
2019-10-24 19:30,1.651,0.016,0,0,0,0,v
2019-10-24 19:36,1.669,0.024,0,0,0,0,v
2019-10-24 19:42,1.681,0.019,0,0,0,0,v
2019-10-24 19:48,1.695,0.018,0,0,0,0,v
2019-10-24 19:54,1.706,0.027,0,0,0,0,v
2019-10-24 20:00,1.701,0.030,0,0,0,0,v
